Variant,Cycle,Period,SEI Thickness [m],Growth Rate [m/cycle],Crack Length [m],Discharge Capacity [A.h],CC Capacity [A.h],CC Time [h],CV Capacity [A.h],CV Time [h],Total Charge Capacity [A.h]
No LAM,117,Cycling,2.963970746229211e-08,1.108210719247267e-10,2.0009699441472416e-08,4.079179117118247,3.794539656409427,5.312355518972993,0.2864874773081887,1.0116848943351044,4.081027133717615
No LAM,118,Cycling,2.9750117760833014e-08,1.1041029854090544e-10,2.0009782698348177e-08,4.079009424927179,3.7942318747828705,5.3119246246993015,0.2866234459226833,1.0126880354838335,4.080855320705554
No LAM,119,Cycling,2.986012173735572e-08,1.1000397652270536e-10,2.0009865954955237e-08,4.078838716554307,3.793924431046105,5.3114942034641075,0.28675810711109717,1.0136787130122684,4.080682538157202
No LAM,120,Cycling,2.9969723749694175e-08,1.0960201233845549e-10,2.0009949211271615e-08,4.078667024617944,3.793617308043449,5.311064231264993,0.28689121485332025,1.0146553727146852,4.0805085228967695
No LAM,121,Cycling,3.007892805743385e-08,1.0920430773967269e-10,2.0010032467267915e-08,4.078494088425537,3.7933105167580177,5.310634723461099,0.28702255968463497,1.0156160214918675,4.080333076442653
No LAM,122,Cycling,3.0187738838124643e-08,1.0881078069079582e-10,2.0010115722913757e-08,4.078319708722086,3.7930040717345515,5.310205700428437,0.2871520351980128,1.0165603911173733,4.080156106932565
No LAM,123,Cycling,3.029616019069188e-08,1.0842135256723562e-10,2.0010198978174915e-08,4.078143797871028,3.7926980000552417,5.309777200075999,0.28727959764886757,1.017488179890762,4.07997759770411
No LAM,124,Cycling,3.040419613159902e-08,1.0803594090713845e-10,2.0010282233020222e-08,4.077966333757265,3.7923923150577377,5.309349241081456,0.2874050625566782,1.0183982154487055,4.079797377614415
No LAM,125,Cycling,3.051185059929016e-08,1.0765446769113997e-10,2.0010365487413075e-08,4.077787147575728,3.7920870345806756,5.308921848412652,0.28752835600832194,1.019289914427361,4.079615390588998
No LAM,126,Cycling,3.0619127462026385e-08,1.0727686273622758e-10,2.0010448741316524e-08,4.077606184744008,3.7917821817558988,5.308495054455477,0.28764946538027303,1.0201632837423915,4.079431647136172
No LAM,127,Cycling,3.072603051721155e-08,1.0690305518516373e-10,2.001053199469444e-08,4.077423455535932,3.791477770510152,5.308068878713968,0.2877682821124803,1.021017904780038,4.079246052622633
No LAM,128,Cycling,3.083256348829355e-08,1.0653297108199964e-10,2.0010615247509035e-08,4.077238863268157,3.7911738123353595,5.307643337267066,0.28788470091061225,1.0218529046255327,4.079058513245972
No LAM,129,Cycling,3.093873003260125e-08,1.0616654430770077e-10,2.001069849972124e-08,4.077052317836195,3.7908703528391197,5.307218493973366,0.28799867960301917,1.0226681825316462,4.078869032442139
No LAM,130,Cycling,3.104453373559349e-08,1.0580370299224287e-10,2.001078175129239e-08,4.076863820287088,3.790567373879211,5.30679432343274,0.2881100477547198,1.0234625634027168,4.07867742163393
No LAM,131,Cycling,3.114997812103077e-08,1.054443854372762e-10,2.0010865002182645e-08,4.076673183959331,3.7902649166397184,5.306370883296092,0.28821883135153925,1.0242362952849788,4.078483747991258
No LAM,132,Cycling,3.1255066642038095e-08,1.0508852100732703e-10,2.001094825235068e-08,4.076480472871843,3.7899629961253103,5.305948194575439,0.28832478029287945,1.0249877835787373,4.07828777641819
No LAM,133,Cycling,3.135980268406232e-08,1.0473604202422463e-10,2.0011031501752632e-08,4.0762854567506,3.789661619859826,5.305526267803636,0.2884277834959854,1.0257161638510368,4.078089403355811
No LAM,134,Cycling,3.1464189574260076e-08,1.0438689019775561e-10,2.0011114750344298e-08,4.076088029914627,3.789360816730765,5.305105143423496,0.28852784252369146,1.0264214072006652,4.077888659254457
No LAM,135,Cycling,3.156823057801582e-08,1.0404100375574605e-10,2.0011197998083078e-08,4.075888223986464,3.7890606014868204,5.304684842079084,0.288624751255826,1.0271025884923546,4.077685352742646
No LAM,136,Cycling,3.1671928890478085e-08,1.0369831246226365e-10,2.0011281244922346e-08,4.07568584278517,3.788760974681589,5.30426536455461,0.28871833587146023,1.0277578418513684,4.077479310553049
No LAM,137,Cycling,3.1775287652414826e-08,1.0335876193674104e-10,2.0011364490815663e-08,4.075480722215564,3.7884619768032644,5.3038467675242345,0.28880850681951165,1.0283871945078005,4.077270483622776
No LAM,138,Cycling,3.1878309932404497e-08,1.0302227998967032e-10,2.001144773571507e-08,4.0752728052752705,3.7881636136129315,5.3034290590599795,0.2888949003413548,1.0289878615484724,4.077058513954286
No LAM,139,Cycling,3.1980998736980127e-08,1.0268880457563002e-10,2.0011530979568156e-08,4.075061738662505,3.7878658969423213,5.303012255719651,0.2889774080738219,1.0295588000293492,4.076843305016143
No LAM,140,Cycling,3.2083357012101277e-08,1.0235827512115002e-10,2.0011614222322415e-08,4.074847422502172,3.78756884881881,5.302596388348832,0.28905577161803153,1.030098519312645,4.076624620436842
No LAM,141,Cycling,3.21853876378723e-08,1.0203062577102012e-10,2.0011697463922434e-08,4.07462962927113,3.787272485429212,5.302181479601052,0.2891296801557268,1.0306048395290528,4.076402165584939
No LAM,142,Cycling,3.2287093433329056e-08,1.0170579545675883e-10,2.001178070431104e-08,4.074408049498062,3.7869768163685933,5.301767542915915,0.28919896124968814,1.0310762269561486,4.076175777618282
No LAM,143,Cycling,3.2388477145898535e-08,1.0138371256947951e-10,2.0011863943432013e-08,4.0741825337034205,3.78668185136993,5.301354591917828,0.28926310738768235,1.031509181145175,4.075944958757612
No LAM,144,Cycling,3.248954145744141e-08,1.0106431154287633e-10,2.001194718121997e-08,4.073952579223577,3.786387620510986,5.300942668714924,0.2893217973969313,1.0319014731875882,4.075709417907918
No LAM,145,Cycling,3.2590288985964206e-08,1.0074752852279485e-10,2.0012030417610074e-08,4.073717897055651,3.7860941304119704,5.300531782577181,0.2893747290426738,1.0322505835734432,4.075468859454644
No LAM,146,Cycling,3.2690722265357504e-08,1.0043327939329814e-10,2.0012113652535985e-08,4.0734781867655805,3.785801390384469,5.300121946541083,0.289421097976148,1.0325509180910046,4.075222488360617
No LAM,147,Cycling,3.279084375889703e-08,1.0012149353952578e-10,2.001219688592198e-08,4.073232659607221,3.785509425839841,5.299713196175674,0.28946051974518827,1.0327994647728929,4.074969945585029
No LAM,148,Cycling,3.2890655844565294e-08,9.98120856682643e-11,2.001228011769004e-08,4.072980948860834,3.7852182254273607,5.2993055155984905,0.2894921677940574,1.0329901901149015,4.074710393221418
No LAM,149,Cycling,3.2990160811559966e-08,9.950496699467161e-11,2.0012363347753708e-08,4.0727222250367685,3.7849278373257667,5.298898972257319,0.2895152225325939,1.0331170835715682,4.0744430598583605
No LAM,150,Cycling,3.308936086569792e-08,9.920005413795596e-11,2.0012446576020362e-08,4.072455730602784,3.7846382612040492,5.298493565686897,0.28952895758655073,1.03317463356683,4.0741672187906
No LAM,151,Post-Rest (96hr),3.383955782742323e-08,7.501969617253108e-10,2.001252979090426e-08,4.070271130783611,3.782184343265553,5.295058080571753,0.28908759711935383,1.029609304316951,4.071271940384907
No LAM,152,Cycling,3.3936181213754497e-08,9.662338633126376e-11,2.001261299066073e-08,4.069291592827751,3.7819023230986435,5.294663252337838,0.28897061487337394,1.0286923397411627,4.070872937972018
No LAM,153,Cycling,3.403251591020725e-08,9.633469645275388e-11,2.001269618704302e-08,4.068893368283334,3.781621323889585,5.2942698534457975,0.2888371947916544,1.0276529495166997,4.070458518681239
No LAM,154,Cycling,3.412856335064025e-08,9.604744043300017e-11,2.001277937982693e-08,4.068479723083005,3.7813413513865597,5.293877891941115,0.288686954341006,1.026488173604612,4.070028305727566
No LAM,155,Cycling,3.4224324943832614e-08,9.576159319236289e-11,2.0012862568767603e-08,4.0680502839160555,3.781062414876142,5.29348738082588,0.2885199646528753,1.025198410981858,4.069582379529017
No LAM,156,Cycling,3.431980208557251e-08,9.547714173989774e-11,2.0012945753609542e-08,4.067605131376923,3.780784568326119,5.293098395657324,0.288336386955089,1.0237849350065744,4.069120955281209
No LAM,157,Cycling,3.4414996217923326e-08,9.519413235081458e-11,2.0013028934088553e-08,4.06714446415629,3.780507764526318,5.292710870337075,0.288137632549045,1.022257872931533,4.068645397075363
No LAM,158,Cycling,3.4509908827180434e-08,9.491260925710773e-11,2.001311210994721e-08,4.066669669150472,3.780232065582579,5.292324891817202,0.2879247362174464,1.0206248290847384,4.068156801800026
No LAM,159,Cycling,3.4604541491348997e-08,9.463266416856302e-11,2.0013195280935796e-08,4.0661818331768576,3.779957443128472,5.29194042037868,0.28769978564168364,1.0189013739618247,4.067657228770155
No LAM,160,Cycling,3.4698895908196477e-08,9.435441684747989e-11,2.0013278446825065e-08,4.065683013144664,3.779683926838576,5.291557497576605,0.28746529778059005,1.0171057031039368,4.0671492246191665
No LAM,161,Cycling,3.479297388987342e-08,9.407798167694268e-11,2.001336160742266e-08,4.065175756687805,3.7794115369032943,5.291176151664747,0.2872234803974907,1.015254547387988,4.066635017300785
No LAM,162,Cycling,3.488677739745278e-08,9.380350757935928e-11,2.001344476256955e-08,4.064662294486567,3.779140259979625,5.290796363970955,0.28697745146827236,1.0133707694376355,4.066117711447897
No LAM,163,Cycling,3.4980308540616626e-08,9.353114316384786e-11,2.001352791216006e-08,4.06414572803157,3.7788700996694953,5.290418139537714,0.2867300926481007,1.011475876674723,4.065600192317596
No LAM,164,Cycling,3.507356954938373e-08,9.326100876710208e-11,2.0013611056143698e-08,4.063628936698587,3.7786010474245435,5.290041466394953,0.2864838326258732,1.0095877137725893,4.065084880050417
No LAM,165,Cycling,3.516656268391916e-08,9.29931345354348e-11,2.0013694194521088e-08,4.063114353050115,3.7783331001836507,5.289666340256986,0.28623931269874037,1.0077111950109554,4.0645724128823915
No LAM,166,Cycling,3.525929021714413e-08,9.27275332249637e-11,2.0013777327318563e-08,4.062602605954607,3.7780662351790184,5.2892927292514,0.28599730949899094,1.0058518474035907,4.064063544678009
No LAM,167,Cycling,3.5351754410997425e-08,9.24641938532978e-11,2.0013860454588175e-08,4.062094450911751,3.777800479951564,5.288920671931976,0.2857579593204087,1.0040112085518444,4.063558439271972
No LAM,168,Cycling,3.544395750341326e-08,9.22030924158344e-11,2.0013943576402557e-08,4.061590050587552,3.777535787633929,5.288550102686685,0.28552141975568146,1.0021899089344686,4.06305720738961
No LAM,169,Cycling,3.5535901694083116e-08,9.194419066985649e-11,2.0014026692853375e-08,4.061089523284203,3.7772721909436733,5.28818106731967,0.28528738236183493,1.0003862477330614,4.062559573305508
No LAM,170,Cycling,3.5627589147826914e-08,9.16874537437985e-11,2.001410980404206e-08,4.06059258297443,3.777009654891406,5.287813516844466,0.28505581627462284,0.9985997721183821,4.062065471166029
No LAM,171,Cycling,3.5719021973548753e-08,9.14328257218392e-11,2.0014192910073776e-08,4.060099170190243,3.7767481866159374,5.287447461262378,0.28482610016602417,0.996826162141458,4.061574286781962
No LAM,172,Cycling,3.581020222917022e-08,9.118025562146916e-11,2.0014276011044623e-08,4.059608669543584,3.7764877768623077,5.287082887607614,0.2845979059556898,0.9950627614311713,4.061085682817998
No LAM,173,Cycling,3.590113194978393e-08,9.092972061370785e-11,2.001435910704207e-08,4.059120745000183,3.7762284222154676,5.286719791100076,0.2843713477790697,0.9933107224424234,4.060599769994537
No LAM,174,Cycling,3.5991813155050194e-08,9.068120526626348e-11,2.001444219814756e-08,4.058635504585637,3.7759700878169316,5.28635812294403,0.28414663966127485,0.9915715446688864,4.060116727478206
No LAM,175,Cycling,3.608224784218039e-08,9.043468713019537e-11,2.001452528443354e-08,4.058153127756931,3.7757127703766464,5.28599787852832,0.2839238513740683,0.9898453883346292,4.059636621750714
No LAM,176,Cycling,3.6172437988550194e-08,9.01901463698051e-11,2.001460836596407e-08,4.05767368731561,3.7754564459535374,5.285639024336675,0.2837030333426216,0.9881329838592166,4.059159479296159
No LAM,177,Cycling,3.626238559889469e-08,8.994761034449507e-11,2.0014691442788606e-08,4.057197200797167,3.775201099078931,5.28528153870775,0.2834853539802964,0.9864426147147753,4.058686453059227
No LAM,178,Cycling,3.6352092784120604e-08,8.970718522591447e-11,2.001477451496427e-08,4.056724827564256,3.774946698672328,5.284925378140869,0.28327335888612026,0.9847931626769793,4.058220057558448
No LAM,179,Cycling,3.644156174695518e-08,8.946896283457882e-11,2.001485758257553e-08,4.0562590766211315,3.77469323874957,5.284570534249028,0.2830689472495407,0.9831989330109963,4.057762185999111
No LAM,180,Cycling,3.653079475717661e-08,8.923301022142434e-11,2.001494064572987e-08,4.055801842736796,3.7744406800105543,5.284216952014532,0.28287371994472377,0.981671561917949,4.057314399955278
No LAM,181,Cycling,3.6619794109148705e-08,8.899935197209846e-11,2.0015023704553993e-08,4.055354691452964,3.7741890270325746,5.2838646378457215,0.28268837131747304,0.9802164862104998,4.056877398350048
No LAM,182,Cycling,3.6708562087329144e-08,8.876797818043839e-11,2.0015106759182672e-08,4.054918316729059,3.773938262928297,5.28351356809943,0.282513128917,0.9788351981672143,4.056451391845297
No LAM,183,Cycling,3.679710096376272e-08,8.853887643357332e-11,2.0015189809750096e-08,4.054492930676372,3.7736883653293343,5.2831637114614765,0.2823482130896995,0.9775296167772822,4.056036578419034
No LAM,184,Cycling,3.688541297339249e-08,8.831200962977271e-11,2.001527285639179e-08,4.054078731307569,3.7734392700390345,5.282814978053835,0.28219339795812015,0.9762976928781413,4.055632667997155
No LAM,185,Cycling,3.697350032726781e-08,8.808735387532239e-11,2.0015355899239848e-08,4.053675431571813,3.7731909941717543,5.282467391842701,0.282048715871019,0.9751401897637635,4.055239710042773
No LAM,186,Cycling,3.7061365185348475e-08,8.786485808066251e-11,2.0015438938423092e-08,4.053283072842217,3.7729434884560873,5.282120883837919,0.28191366706796206,0.9740528712197261,4.054857155524049
No LAM,187,Cycling,3.714900966646878e-08,8.764448112030532e-11,2.0015521974066083e-08,4.052901116753015,3.7726967693701474,5.281775477118131,0.28178793902005594,0.9730339605847718,4.054484708390204
No LAM,188,Cycling,3.723643585528815e-08,8.742618881936983e-11,2.0015605006288235e-08,4.052529261418634,3.7724507941912537,5.28143111186516,0.28167140931252055,0.9720823762877586,4.054122203503774
No LAM,189,Cycling,3.73236458001365e-08,8.720994484834824e-11,2.0015688035209186e-08,4.052167339509145,3.7722055358265245,5.281087750160836,0.2815638312775235,0.9711963331579625,4.053769367104048
No LAM,190,Cycling,3.74106415043427e-08,8.699570420619985e-11,2.001577106094613e-08,4.051815080948746,3.771960982445936,5.280745375425937,0.28146475898264534,0.9703726934939141,4.0534257414285815
No LAM,191,Cycling,3.749742491983859e-08,8.678341549589188e-11,2.0015854083612642e-08,4.051472030123998,3.7717170971418237,5.280403935998809,0.28137371303559666,0.9696075286466996,4.05309081017742
No LAM,192,Cycling,3.7583997962594675e-08,8.657304275608467e-11,2.0015937103316703e-08,4.051137668305888,3.7714739004049287,5.280063460566904,0.2812904485913452,0.9688993779133703,4.0527643489962735
No LAM,193,Cycling,3.7670362497778256e-08,8.636453518358171e-11,2.0016020120165022e-08,4.05081176925829,3.7712313294111954,5.279723861175263,0.281214367526033,0.9682438256602381,4.0524456969372284
No LAM,194,Cycling,3.775652034809099e-08,8.615785031273691e-11,2.0016103134259002e-08,4.050493678105195,3.770989380187362,5.279385132262348,0.2811451650966861,0.9676384158560296,4.052134545284048
No LAM,195,Cycling,3.7842473297300145e-08,8.595294920915144e-11,2.0016186145697226e-08,4.050183074451927,3.7707480583895463,5.279047281745974,0.28108246881373633,0.9670805670165947,4.051830527203283
No LAM,196,Cycling,3.792822309939819e-08,8.574980209804227e-11,2.0016269154575987e-08,4.0498796071456455,3.770507310865491,5.278710235211065,0.2810261446707156,0.9665692736714675,4.051533455536207
No LAM,197,Cycling,3.801377145840216e-08,8.554835900397581e-11,2.0016352160991547e-08,4.049583077473988,3.770267120535315,5.278373968749008,0.28097556739768637,0.9660997562379521,4.0512426879330015
No LAM,198,Cycling,3.8099120046111396e-08,8.534858770923336e-11,2.0016435165032202e-08,4.04929284966619,3.770027472058157,5.278038460878406,0.2809305682954517,0.9656708852579925,4.050958040353608
No LAM,199,Cycling,3.818427051437204e-08,8.515046826064357e-11,2.0016518166789316e-08,4.049008735573157,3.769788367947683,5.2777037151257815,0.28089115699104195,0.965282684770969,4.050679524938725
No LAM,200,Cycling,3.826922446319327e-08,8.49539488212327e-11,2.0016601166355483e-08,4.048730749263047,3.7695497798925706,5.277369691848861,0.28085655685376176,0.964929440069966,4.050406336746333
No Plating,1,Cycling,5.400119182088061e-09,0.0,2.0000029499086344e-08,1.1327327031862318,3.8719431237534154,5.420720373254705,0.2728186305436222,0.9388995295200759,4.144761754297038
No Plating,2,Cycling,5.981905359577927e-09,5.817861774898657e-10,2.0000113414859473e-08,4.139732813152477,3.86813851016461,5.415393914230634,0.27362493642029273,0.9420841276422607,4.141763446584903
No Plating,3,Cycling,6.511779795887607e-09,5.298744363096804e-10,2.0000197304932268e-08,4.137972308717627,3.865679002738852,5.411950603834484,0.2742676283615695,0.9446941144859409,4.139946631100422
No Plating,4,Cycling,7.001568190715737e-09,4.897883948281303e-10,2.0000281179301192e-08,4.136539440853375,3.8636735908789057,5.409143027229675,0.2748099762492884,0.9469951142981046,4.138483567128194
No Plating,5,Cycling,7.459187640618756e-09,4.57619449903019e-10,2.0000365041574317e-08,4.135293601935812,3.8619396872906306,5.406715562206543,0.27528339700650184,0.9491190951580535,4.1372230842971325
No Plating,6,Cycling,7.890248611569396e-09,4.3106097095063974e-10,2.000044889381339e-08,4.1341796955997845,3.8603951206684792,5.404553168937284,0.27570652713615873,0.9511311596461098,4.136101647804638
No Plating,7,Cycling,8.298898923046276e-09,4.0865031147687946e-10,2.0000532737442456e-08,4.133166493890474,3.8589922384418647,5.4025891338184096,0.2760916744175739,0.9530659855102073,4.1350839128594385
No Plating,8,Cycling,8.6883075449634e-09,3.894086219171237e-10,2.0000616573528842e-08,4.132233235779231,3.857700402965162,5.400780564151219,0.27644643335385943,0.9549371385962502,4.1341468363190215
No Plating,9,Cycling,9.060960246074683e-09,3.7265270111128363e-10,2.0000700402897063e-08,4.131364627952882,3.856498924909007,5.399098494873414,0.27677518481851715,0.9567489033974823,4.133274109727524
No Plating,10,Cycling,9.418849523233488e-09,3.578892771588054e-10,2.0000784226193133e-08,4.130548940937915,3.8553728780791627,5.397522029308334,0.277081055435362,0.958503282670506,4.132453933514524
No Plating,11,Cycling,9.763601623155761e-09,3.4475209992227265e-10,2.000086804392805e-08,4.129777286097678,3.854310593589652,5.396034831024891,0.2773667960921262,0.9602021096869393,4.131677389681778
No Plating,12,Cycling,1.009656432287399e-08,3.329626997182293e-10,2.0000951856510484e-08,4.1290427037651405,3.853302805201661,5.394623927281497,0.27763461805202816,0.9618449887909613,4.130937423253689
No Plating,13,Cycling,1.0418869316862904e-08,3.22304993988914e-10,2.0001035664269882e-08,4.12833951560734,3.852342045938846,5.393278864313579,0.27788575384284586,0.9634272823815522,4.130227799781692
No Plating,14,Cycling,1.073147755174843e-08,3.1260823488552515e-10,2.0001119467458346e-08,4.12766248478434,3.8514223303667774,5.391991262513912,0.27811974450031185,0.9649350235716554,4.129542074867089
No Plating,15,Cycling,1.1035213243457897e-08,3.0373569170946723e-10,2.000120326625282e-08,4.127005914574211,3.8505387740491246,5.390754283668599,0.27833681993793435,0.9663605841056153,4.128875593987059
No Plating,16,Cycling,1.1330789687729449e-08,2.955764442715522e-10,2.0001287060771577e-08,4.126365724437411,3.849687323712618,5.389562253195663,0.278537327368646,0.9676995105163115,4.128224651081264
No Plating,17,Cycling,1.1618829037014651e-08,2.880393492852026e-10,2.0001370851089918e-08,4.125738650259827,3.8488645579054106,5.388410381069065,0.2787213306033909,0.9689458450138346,4.1275858885088015
No Plating,18,Cycling,1.1899877760895466e-08,2.810487238808151e-10,2.0001454637246253e-08,4.125121691129933,3.848067583662429,5.387294617122748,0.2788886730818909,0.9700931497440024,4.12695625674432
No Plating,19,Cycling,1.2174418860112952e-08,2.745410992174856e-10,2.0001538419242836e-08,4.124512082074296,3.8472938402051966,5.386211376287676,0.27903891686131743,0.9711332116445419,4.126332757066514
No Plating,20,Cycling,1.244288165850921e-08,2.684627983962587e-10,2.0001622197046318e-08,4.1239070557347945,3.8465411706515207,5.38515763891246,0.2791713876116799,0.972056813521931,4.125712558263201
No Plating,21,Cycling,1.2705649717215983e-08,2.6276805870677255e-10,2.0001705970587034e-08,4.12330397636157,3.8458076436338793,5.384130701087718,0.27928511693980607,0.972853041794508,4.125092760573685
No Plating,22,Cycling,1.2963067289123829e-08,2.574175719078456e-10,2.0001789739761285e-08,4.1227001002469805,3.8450915575186877,5.383128180526789,0.27937881367121076,0.973508988715512,4.124470371189899
No Plating,23,Cycling,1.32154446897016e-08,2.523774005777715e-10,2.0001873504425774e-08,4.122092574295038,3.844391397477856,5.382147956468074,0.2794513625755477,0.9740127976080046,4.123842760053403
No Plating,24,Cycling,1.3463062642891796e-08,2.476179531901955e-10,2.0001957264407246e-08,4.1214788802573405,3.8437057962041115,5.381188114684932,0.27950067355410413,0.9743458829605842,4.123206469758216
No Plating,25,Cycling,1.370617600654758e-08,2.4311336365578394e-10,2.000204101949198e-08,4.120855662083576,3.8430335347955475,5.380246948714259,0.2795247284642248,0.974490625331839,4.122558263259773
No Plating,26,Cycling,1.3945017120561428e-08,2.3884111401384776e-10,2.0002124769433777e-08,4.120219764156371,3.842373475540227,5.379322865752982,0.2795231806826006,0.9744413630327102,4.121896656222828
No Plating,27,Cycling,1.4179798587523898e-08,2.347814669624708e-10,2.000220851397647e-08,4.119569777269286,3.8417246872549504,5.37841456215763,0.279496188721287,0.9741970712298809,4.121220875976237
No Plating,28,Cycling,1.4410715557565123e-08,2.3091697004122442e-10,2.0002292252868087e-08,4.118904994559848,3.8410865001553773,5.377521100218587,0.27944378424028393,0.9737571963728442,4.120530284395661
No Plating,29,Cycling,1.4637947699208966e-08,2.2723214164384266e-10,2.000237598586239e-08,4.118224822376661,3.8404583038205233,5.376641625350416,0.27936636871243126,0.9731235922868677,4.119824672532955
No Plating,30,Cycling,1.486166088979435e-08,2.2371319058538475e-10,2.0002459712721623e-08,4.1175291160916,3.8398395450851064,5.375775363120539,0.279264457338793,0.9722992115016496,4.119104002423899
No Plating,31,Cycling,1.5082008665279637e-08,2.2034777548528627e-10,2.0002543433216037e-08,4.116817871172829,3.8392297512399627,5.374921651736456,0.27913857907112405,0.9712875690504799,4.118368330311087
No Plating,32,Cycling,1.5299133562432755e-08,2.1712489715311863e-10,2.000262714711471e-08,4.1160911864070915,3.8386285007596044,5.374079901064306,0.2789901364806111,0.9700982335456985,4.1176186372402155
No Plating,33,Cycling,1.5513168271092334e-08,2.1403470865957907e-10,2.000271085418456e-08,4.115350063810343,3.8380354064908264,5.373249569088074,0.27882090784014313,0.9687437340905376,4.1168563143309695
No Plating,34,Cycling,1.5724236586475986e-08,2.1106831538365156e-10,2.0002794554190246e-08,4.114595946073965,3.8374501418009968,5.372430198522231,0.2786324710092192,0.9672361144892179,4.1160826128102155
No Plating,35,Cycling,1.5932454199288673e-08,2.082176128126877e-10,2.0002878246890528e-08,4.113830096470648,3.836872357151697,5.371621300013587,0.27842626336570664,0.9655847621520763,4.115298620517404
No Plating,36,Cycling,1.6137929451656287e-08,2.0547525236761356e-10,2.0002961932048534e-08,4.113053629684902,3.836301752306232,5.370822453228371,0.2782037360969478,0.9638004790506614,4.11450548840318
No Plating,37,Cycling,1.6340763961448104e-08,2.028345097918171e-10,2.000304560947265e-08,4.1122677207949145,3.8357380014062756,5.370033201968823,0.2779661524257131,0.9618918731618891,4.113704153831989
No Plating,38,Cycling,1.6541053298238556e-08,2.0028933679045226e-10,2.0003129279056413e-08,4.11147332662376,3.8351806564844146,5.369252919077923,0.2777158406584821,0.9598748624856484,4.112896497142897
No Plating,39,Cycling,1.673888745620179e-08,1.9783415796323344e-10,2.0003212940807705e-08,4.1106723453890215,3.8346293148194324,5.368481040748492,0.27745448452100563,0.957760533258778,4.1120837993404376
No Plating,40,Cycling,1.6934351271336917e-08,1.954638151351272e-10,2.0003296594815744e-08,4.109866070985965,3.8340835842020438,5.367717017884132,0.277183400858128,0.9555576558316545,4.111266985060172
No Plating,41,Cycling,1.7127524728593134e-08,1.9317345725621727e-10,2.0003380241192687e-08,4.109055449588421,3.8335430476336407,5.366960266686865,0.2769029846365467,0.9532673439559414,4.110446032270188
No Plating,42,Cycling,1.7318483668249225e-08,1.9095893965609073e-10,2.0003463880021055e-08,4.108240469278573,3.8330075309190708,5.366210543286389,0.27661688102390247,0.9509168407343331,4.109624411942973
No Plating,43,Cycling,1.750730046910807e-08,1.888168008588455e-10,2.0003547511377335e-08,4.107424613104384,3.8324768347295493,5.365467568622478,0.2763316840259775,0.9485546084711416,4.108808518755527
No Plating,44,Cycling,1.7694044320714335e-08,1.867438516062645e-10,2.0003631135376693e-08,4.106614286703483,3.831950812374502,5.3647311373241635,0.2760530906511458,0.946223484181111,4.108003903025647
No Plating,45,Cycling,1.787878133944669e-08,1.8473701873235552e-10,2.0003714752172212e-08,4.105815049401443,3.8314293251706233,5.364001055238774,0.2757856169620019,0.9439572861155199,4.107214942132625
No Plating,46,Cycling,1.8061574719529736e-08,1.8279338008304532e-10,2.0003798361952534e-08,4.105031288131109,3.830912202872652,5.363277084020851,0.2755331793389635,0.9417854271202941,4.106445382211616
No Plating,47,Cycling,1.8242484829229355e-08,1.809101096996187e-10,2.000388196494094e-08,4.104266756403822,3.83039934405247,5.362559081674405,0.27529850143904033,0.9397287174348321,4.105697845491511
No Plating,48,Cycling,1.8421569355475855e-08,1.7908452624650034e-10,2.0003965561384996e-08,4.103524084729662,3.829890589179315,5.361846824849053,0.27508391337082294,0.9378053450023174,4.104974502550138
No Plating,49,Cycling,1.8598883393376393e-08,1.7731403790053856e-10,2.0004049151553237e-08,4.102805453459728,3.8293858150604283,5.361140141085201,0.2748907891690071,0.9360262040635234,4.104276604229435
No Plating,50,Cycling,1.8774479475829795e-08,1.7559608245340116e-10,2.0004132735729235e-08,4.1021121193384555,3.828884893572152,5.360438850999174,0.27471907697539155,0.934391737833522,4.103603970547543
No Plating,51,Post-Rest (96hr),2.0067249352829444e-08,1.292769876999649e-09,2.0004216344311436e-08,4.098647112240091,3.825073312914479,5.355102638080634,0.27405583711800885,0.9262324509300921,4.099129150032487
No Plating,52,Cycling,2.0229835263630998e-08,1.6258591080155428e-10,2.0004299884147295e-08,4.096998995222888,3.8246004712617863,5.354440659766137,0.27404254687458796,0.9256749857737141,4.098643018136374
No Plating,53,Cycling,2.039110267599685e-08,1.6126741236585364e-10,2.0004383420412086e-08,4.096516316985402,3.8241301755398016,5.353782245755625,0.27404340439070873,0.9252130443470961,4.09817357993051
No Plating,54,Cycling,2.0551083978398896e-08,1.5998130240204492e-10,2.0004466953310526e-08,4.096050244545589,3.8236623047308465,5.353127226623471,0.27405751428790825,0.9248397431684268,4.097719819018755
No Plating,55,Cycling,2.0709810255084207e-08,1.58726276685311e-10,2.0004550483032974e-08,4.095599763045859,3.823196727155797,5.352475418018315,0.2740843588899584,0.9245516513192342,4.097281086045756
No Plating,56,Cycling,2.0867311342551083e-08,1.5750108746687561e-10,2.0004634009766113e-08,4.095164228799441,3.822733300067156,5.351826620091771,0.2741232540087575,0.924343542541834,4.096856554075913
