SEI Model,Multiplier,Param Value,Initial SOC,Days,Voltage Before (V),Voltage After (V),Delta V (V),SEI Thickness (m),Loss of Lithium Inventory (%)
interstitial-diffusion limited,10.0,1e-19,0.9,71,3.903959437033747,3.9039400759209406,1.936111280631536e-05,5.150619705467142e-09,0.0020678453877138736
interstitial-diffusion limited,10.0,1e-19,0.9,72,3.903959437033747,3.9039398188846284,1.9618149118549866e-05,5.152708500555077e-09,0.0020965222698237085
interstitial-diffusion limited,10.0,1e-19,0.9,73,3.903959437033747,3.903939547472544,1.988956120291263e-05,5.154796857414844e-09,0.002125193084481225
interstitial-diffusion limited,10.0,1e-19,0.9,74,3.903959437033747,3.9039392774047803,2.0159628966620602e-05,5.156884398780992e-09,0.002153852784118726
interstitial-diffusion limited,10.0,1e-19,0.9,75,3.903959437033747,3.9039390060126724,2.043102107451844e-05,5.15897086492934e-09,0.002182497744414036
interstitial-diffusion limited,10.0,1e-19,0.9,76,3.903959437033747,3.903938742888323,2.0694145423938437e-05,5.161056416809198e-09,0.002211130123470184
interstitial-diffusion limited,10.0,1e-19,0.9,77,3.903959437033747,3.9039384756471436,2.0961386603346455e-05,5.163141175288735e-09,0.002239751574421689
interstitial-diffusion limited,10.0,1e-19,0.9,78,3.903959437033747,3.9039382169945966,2.1220039150282588e-05,5.1652249197827125e-09,0.0022683592117402895
interstitial-diffusion limited,10.0,1e-19,0.9,79,3.903959437033747,3.9039379457560957,2.1491277651275453e-05,5.16730796586033e-09,0.002296957127441601
interstitial-diffusion limited,10.0,1e-19,0.9,80,3.903959437033747,3.9039376746809813,2.1762352765630766e-05,5.169390021264916e-09,0.002325541480360016
