Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
24.392,3.907183505,0,21.99513121,22.920754,14.15750271,-0.888745552,470,28.4,100,0,23.4375,0,0.979,22.44471759
24.492,3.907303108,0,22.05452324,22.93064167,14.18986969,-0.781155264,470,28.4,100,0,23.4375,0,0.979,22.44471759
24.592,3.907303108,0,22.05452324,22.94052925,14.21576327,-0.852882123,470,28.4,100,0,23.4375,0,0.979,22.44077899
24.692,3.907303108,0,22.02482761,22.95041675,14.17692289,-0.888745552,470,28.4,100,0,23.4375,0,0.979,22.43684037
24.792,3.907263241,0,22.03472624,22.93064167,14.1607394,-0.797094566,470,28.4,100,0,23.4375,0,0.979,22.44471759
24.892,3.907303108,0,22.04462479,22.94052925,14.18663299,-0.884760726,470,28.4,100,0,23.4375,0,0.979,22.44077899
24.992,3.907342976,0,22.02482761,22.91086624,14.18339629,-0.844912472,470,28.4,100,0,23.4375,0,0.979,22.44471759
25.092,3.907303108,0,21.99513121,22.91086624,14.23842016,-0.789124915,470,28.4,100,0,23.4375,0,0.979,22.44077899
25.192,3.907263241,0,22.03472624,22.94052925,14.1704495,-0.884760726,470,28.4,100,0,23.4375,0,0.979,22.43684037
25.292,3.907342976,0,22.02482761,22.94052925,14.17692289,-0.848897297,471,28.4,100,0,23.4375,0,0.979,22.45259468
25.392,3.907303108,0,21.99513121,22.920754,14.11866233,-0.797094566,471,28.4,100,0,23.4375,0,0.979,22.43684037
25.492,3.907263241,0,22.16340057,22.90097839,14.17692289,-0.761231137,471,28.4,100,0,23.4375,0,0.979,22.42896301
25.592,3.907303108,0,22.11391217,22.98007872,14.19634308,-0.884760726,471,28.4,100,0,23.4375,0,0.979,22.44865615
25.692,3.907303108,0,21.97533318,22.91086624,14.20928987,-0.753261486,471,28.4,100,0,23.4375,0,0.979,22.46047164
25.792,3.907342976,0,21.98523224,22.93064167,14.18339629,-0.888745552,471,28.4,100,0,23.4375,0,0.979,22.42896301
25.892,3.907342976,0,21.97533318,22.91086624,14.22547336,-0.87280625,471,28.4,100,0,23.4375,0,0.979,22.43684037
25.992,3.907303108,0,22.0050301,22.91086624,14.21576327,-0.900700028,471,28.4,100,0,23.4375,0,0.979,22.44471759
26.092,3.907342976,0,21.97533318,22.88120243,14.18986969,-0.912654505,471,28.4,100,0,23.4375,0,0.979,22.45259468
26.192,3.907303108,0,21.9555348,22.920754,14.20928987,-0.821003519,471,28.4,100,0,23.4375,0,0.977,22.44865615
26.292,3.907303108,0,21.97533318,22.91086624,14.20928987,-0.757246311,471,28.4,100,0,23.4375,0,0.977,22.44077899
26.392,3.907263241,0,21.98523224,22.920754,14.1704495,-0.864836599,471,28.4,100,0,23.4375,0,0.977,22.42896301
26.492,3.907342976,0,21.98523224,22.90097839,14.20928987,-0.805064217,471,28.4,100,0,23.4375,0,0.977,22.43290171
26.592,3.907303108,0,21.99513121,22.90097839,14.1704495,-0.821003519,471,28.4,100,0,23.4375,0,0.977,22.44077899
26.692,3.907263241,0,21.99513121,22.94052925,14.19634308,-0.880775901,471,28.4,100,0,23.4375,0,0.977,22.44471759
26.792,3.907303108,0,21.96543403,22.920754,14.21576327,-0.824988344,471,28.4,100,0,23.4375,0,0.977,22.44471759
26.892,3.907223373,0,21.98523224,22.93064167,14.19310638,-0.801079391,471,28.4,100,0,23.4375,0,0.977,22.44077899
26.992,3.907263241,0,21.98523224,22.90097839,14.18339629,-0.801079391,471,28.4,100,0,23.4375,0,0.977,22.44077899
27.092,3.907303108,0,21.97533318,22.94052925,14.1704495,-0.884760726,471,28.4,100,0,23.4375,0,0.977,22.44471759
27.192,3.907303108,0,21.96543403,22.90097839,14.18986969,-0.761231137,471,28.4,100,0,23.4375,0,0.977,22.44471759
27.292,3.907342976,0,21.99513121,22.91086624,14.17692289,-0.773185613,471,28.4,100,0,23.4375,0,0.975,22.43290171
27.392,3.907342976,0,21.97533318,22.920754,14.18339629,-0.789124915,470,28.4,100,0,23.4375,0,0.975,22.44471759
27.492,3.907223373,0,21.96543403,22.93064167,14.22547336,-0.805064217,470,28.4,100,0,23.4375,0,0.975,22.45259468
27.592,3.907342976,0,21.98523224,22.90097839,14.23194676,-0.832957995,470,28.4,100,0,23.4375,0,0.975,22.44077899
27.692,3.907342976,0,21.97533318,22.91086624,14.17692289,-0.840927646,470,28.4,100,0,23.4375,0,0.975,22.44077899
27.792,3.907342976,0,21.94563548,22.93064167,14.20281648,-0.813033868,470,28.4,100,0,23.4375,0,0.975,22.44471759
27.892,3.907342976,0,21.9555348,22.90097839,14.18986969,-0.880775901,470,28.4,100,0,23.4375,0,0.975,22.43290171
27.992,3.907342976,0,21.96543403,22.90097839,14.20281648,-0.821003519,470,28.4,100,0,23.4375,0,0.975,22.43290171
28.092,3.907382844,0,21.98523224,22.91086624,14.1607394,-0.936563458,471,28.4,100,0,23.4375,0,0.975,22.46047164
28.192,3.907303108,0,21.97533318,22.93064167,14.18663299,-0.904684854,471,28.4,100,0,23.4375,0,0.975,22.44471759
28.292,3.907342976,0,21.97533318,22.91086624,14.1639761,-0.852882123,471,28.4,100,0,23.4375,0,0.975,22.43290171
28.392,3.907263241,0,21.9555348,22.90097839,14.18015959,-0.852882123,471,28.4,100,0,23.4375,0,0.973,22.44471759
28.492,3.907342976,0,21.97533318,22.87131432,14.22223667,-0.836942821,471,28.4,100,0,23.4375,0,0.973,22.44077899
28.592,3.907382844,0,21.97533318,22.93064167,14.21899997,-0.773185613,471,28.4,100,0,23.4375,0,0.973,22.44865615
28.692,3.907263241,0,21.97533318,22.88120243,14.22871006,-0.817018693,471,28.4,100,0,23.4375,0,0.973,22.43290171
28.792,3.907303108,0,21.94563548,22.91086624,14.19310638,-0.836942821,471,28.4,100,0,23.4375,0,0.973,22.42502429
28.892,3.907223373,0,21.94563548,22.90097839,14.18986969,-0.900700028,471,28.4,100,0,23.4375,0,0.973,22.44077899
28.992,3.907342976,0,21.96543403,22.89109045,14.15750271,-0.876791076,471,28.4,100,0,23.4375,0,0.973,22.44865615
29.092,3.907263241,0,21.99513121,22.91086624,14.19310638,-0.892730377,471,28.4,100,0,23.4375,0,0.973,22.44865615
29.192,3.907223373,0,21.99513121,22.91086624,14.20281648,-0.817018693,471,28.4,100,0,23.4375,0,0.973,22.44471759
29.292,3.907382844,0,21.9555348,22.91086624,14.1704495,-0.852882123,471,28.4,100,0,23.4375,0,0.973,22.44471759
29.392,3.907303108,0,21.97533318,22.90097839,14.1704495,-0.896715203,471,28.4,100,0,23.4375,0,0.973,22.44077899
29.492,3.907263241,0,21.94563548,22.89109045,14.14779261,-0.852882123,471,28.4,100,0,23.4375,0,0.971,22.44077899
29.592,3.907223373,0,21.96543403,22.91086624,14.1607394,-0.856866948,471,28.4,100,0,23.4375,0,0.971,22.42896301
29.692,3.907263241,0,21.97533318,22.89109045,14.1704495,-0.848897297,471,28.4,100,0,23.4375,0,0.971,22.43684037
29.792,3.907382844,0,21.97533318,22.91086624,14.1736862,-0.824988344,471,28.4,100,0,23.4375,0,0.971,22.43684037
29.892,3.907263241,0,21.96543403,22.89109045,14.22547336,-0.817018693,471,28.4,100,0,23.4375,0,0.971,22.45259468
29.992,3.907342976,0,21.97533318,22.90097839,14.19634308,-0.836942821,471,28.4,100,0,23.4375,0,0.971,22.44471759
30.092,3.907263241,0,21.9555348,22.89109045,14.19310638,-0.884760726,471,28.4,100,0,23.4375,0,0.971,22.43290171
30.192,3.907263241,0,21.97533318,22.90097839,14.15102931,-0.805064217,471,28.4,100,0,23.4375,0,0.971,22.43684037
30.292,3.907342976,0,21.94563548,22.90097839,14.21899997,-0.757246311,471,28.4,100,0,23.4375,0,0.971,22.45259468
30.392,3.907382844,0,21.97533318,22.89109045,14.22871006,-0.745291835,471,28.4,100,0,23.4375,0,0.971,22.42896301
30.492,3.907342976,0,21.96543403,22.88120243,14.19634308,-0.832957995,471,28.4,100,0,23.4375,0,0.971,22.43290171
30.592,3.907303108,0,21.96543403,22.89109045,14.13808252,-0.856866948,471,28.4,100,0,23.4375,0,0.971,22.44471759
30.692,3.907263241,0,21.94563548,22.90097839,14.15102931,-0.848897297,471,28.4,100,0,23.4375,0,0.969,22.44865615
30.792,3.907303108,0,21.9555348,22.87131432,14.21252657,-0.852882123,471,28.4,100,0,23.4375,0,0.969,22.45259468
30.892,3.907263241,0,21.97533318,22.91086624,14.18663299,-0.91663933,471,28.4,100,0,23.4375,0,0.969,22.44471759
30.992,3.907303108,0,21.94563548,22.89109045,14.18663299,-0.793109741,471,28.4,100,0,23.4375,0,0.969,22.44865615
31.092,3.907303108,0,21.94563548,22.91086624,14.19634308,-0.844912472,471,28.4,100,0,23.4375,0,0.969,22.44077899
31.192,3.907223373,0,21.97533318,22.90097839,14.18015959,-0.781155264,471,28.4,100,0,23.4375,0,0.969,22.44865615
31.292,3.907303108,0,21.97533318,22.91086624,14.18986969,-0.765215962,471,28.4,100,0,23.4375,0,0.969,22.43290171
31.392,3.907342976,0,21.97533318,22.91086624,14.19634308,-0.876791076,471,28.4,100,0,23.4375,0,0.969,22.43684037
31.492,3.907263241,0,21.98523224,22.87131432,14.1607394,-0.761231137,471,28.4,100,0,23.4375,0,0.969,22.44077899
31.592,3.907422712,0,21.97533318,22.87131432,14.20605318,-0.864836599,471,28.4,100,0,23.4375,0,0.969,22.43290171
31.692,3.907303108,0,21.9555348,22.87131432,14.17692289,-0.864836599,470,28.4,100,0,23.4375,0,0.969,22.43290171
31.792,3.907342976,0,21.9555348,22.88120243,14.18339629,-0.741307009,470,28.4,100,0,23.4375,0,0.965,22.43290171
31.892,3.907263241,0,21.97533318,22.920754,14.20928987,-0.888745552,470,28.4,100,0,23.4375,0,0.965,22.44077899
31.992,3.907263241,0,21.96543403,22.86142612,14.14455592,-0.928593807,470,28.4,100,0,23.4375,0,0.965,22.44471759
32.092,3.907342976,0,21.96543403,22.91086624,14.20281648,-0.753261486,470,28.4,100,0,23.4375,0,0.965,22.43684037
32.192,3.907303108,0,21.97533318,22.88120243,14.15750271,-0.793109741,470,28.4,100,0,23.4375,0,0.965,22.44865615
32.292,3.907342976,0,21.9555348,22.88120243,14.20605318,-0.852882123,470,28.4,100,0,23.4375,0,0.965,22.42896301
32.392,3.907303108,0,21.92583658,22.88120243,14.13808252,-0.87280625,468,28.4,100,0,23.4375,0,0.965,22.42896301
32.492,3.907342976,0,21.96543403,22.87131432,14.18339629,-0.813033868,468,28.4,100,0,23.4375,0,0.965,22.44471759
32.592,3.907263241,0,21.98523224,22.86142612,14.22223667,-0.868821425,468,28.4,100,0,23.4375,0,0.965,22.45653317
32.692,3.907462579,0,21.9555348,22.86142612,14.23194676,-0.78514009,468,28.4,100,0,23.4375,0,0.965,22.44471759
32.792,3.907303108,0,21.94563548,22.88120243,14.17692289,-0.848897297,468,28.4,100,0,23.4375,0,0.965,22.44471759
32.892,3.907303108,0,21.9555348,22.89109045,14.1639761,-0.888745552,468,28.4,100,0,23.4375,0,0.964,22.43290171
32.992,3.907342976,0,21.9555348,22.87131432,14.15750271,-0.729352533,468,28.4,100,0,23.4375,0,0.964,22.42896301
33.092,3.907342976,0,21.93573607,22.89109045,14.20928987,-0.860851774,468,28.4,100,0,23.4375,0,0.964,22.42896301
33.192,3.907342976,0,21.93573607,22.86142612,14.11218894,-0.880775901,468,28.4,100,0,23.4375,0,0.964,22.43290171
33.292,3.907223373,0,21.93573607,22.86142612,14.19634308,-0.797094566,468,28.4,100,0,23.4375,0,0.964,22.42896301
33.392,3.907263241,0,21.9555348,22.89109045,14.18339629,-0.888745552,468,28.4,100,0,23.4375,0,0.964,22.44471759
33.492,3.907303108,0,21.91593701,22.87131432,14.18015959,-0.741307009,468,28.4,100,0,23.4375,0,0.964,22.43684037
33.592,3.907382844,0,21.92583658,22.89109045,14.20605318,-0.74927666,468,28.4,100,0,23.4375,0,0.964,22.43290171
33.692,3.907263241,0,21.94563548,22.89109045,14.15426601,-0.892730377,468,28.4,100,0,23.4375,0,0.964,22.42896301
33.792,3.907382844,0,21.94563548,22.89109045,14.15102931,-0.817018693,465,28.4,100,0,23.4375,0,0.964,22.42502429
33.892,3.907342976,0,21.94563548,22.87131432,14.17692289,-0.773185613,465,28.4,100,0,23.4375,0,0.964,22.44077899
33.992,3.907342976,0,21.96543403,22.87131432,14.19957978,-0.892730377,465,28.4,100,0,23.4375,0,0.961,22.43290171
34.092,3.907342976,0,21.91593701,22.88120243,14.1704495,-0.809049042,465,28.4,100,0,23.4375,0,0.961,22.43684037
34.192,3.907303108,0,21.9555348,22.88120243,14.21576327,-0.757246311,465,28.4,100,0,23.4375,0,0.961,22.44077899
34.292,3.907342976,0,21.9555348,22.86142612,14.19634308,-0.773185613,465,28.4,100,0,23.4375,0,0.961,22.43684037
34.392,3.907303108,0,21.96543403,22.87131432,14.1639761,-0.836942821,465,28.4,100,0,23.4375,0,0.961,22.44865615
34.492,3.907342976,0,21.92583658,22.83176101,14.1639761,-0.896715203,464,28.4,100,0,23.4375,0,0.961,22.44865615
34.592,3.907342976,0,21.9555348,22.90097839,14.1736862,-0.944533109,464,28.4,100,0,23.4375,0,0.961,22.44471759
34.692,3.907303108,0,21.9555348,22.88120243,14.12513573,-0.789124915,464,28.4,100,0,23.4375,0,0.961,22.44077899
34.792,3.907342976,0,21.92583658,22.86142612,14.1704495,-0.908669679,464,28.4,100,0,23.4375,0,0.961,22.42896301
34.892,3.907342976,0,21.91593701,22.86142612,14.18663299,-0.821003519,464,28.4,100,0,23.4375,0,0.961,22.44471759
34.992,3.907263241,0,21.91593701,22.86142612,14.1639761,-0.789124915,464,28.4,100,0,23.4375,0,0.961,22.43290171
35.092,3.907342976,0,21.94563548,22.86142612,14.15426601,-0.797094566,464,28.4,100,0,23.4375,0,0.958,22.43290171
35.192,3.907263241,0,21.91593701,22.87131432,14.19634308,-0.821003519,465,28.4,100,0,23.4375,0,0.958,22.43684037
35.292,3.907422712,0,21.94563548,22.86142612,14.13484582,-0.801079391,465,28.4,100,0,23.4375,0,0.958,22.43290171
35.392,3.907342976,0,21.93573607,22.89109045,14.18339629,-0.880775901,465,28.4,100,0,23.4375,0,0.958,22.42896301
35.492,3.907342976,0,21.93573607,22.90097839,14.19634308,-0.817018693,465,28.4,100,0,23.4375,0,0.958,22.42896301
35.592,3.907303108,0,21.94563548,22.86142612,14.1607394,-0.912654505,465,28.4,100,0,23.4375,0,0.958,22.42896301
35.692,3.907303108,0,21.94563548,22.88120243,14.14455592,-0.801079391,465,28.4,100,0,23.4375,0,0.958,22.44077899
35.792,3.907263241,0,21.94563548,22.86142612,14.18986969,-0.805064217,465,28.4,100,0,23.4375,0,0.958,22.44077899
35.892,3.907422712,0,21.94563548,22.88120243,14.1704495,-0.805064217,465,28.4,100,0,23.4375,0,0.958,22.42108553
35.992,3.907342976,0,21.91593701,22.86142612,14.15102931,-0.876791076,465,28.4,100,0,23.4375,0,0.958,22.43684037
36.092,3.907382844,0,21.9555348,22.87131432,14.1672128,-0.888745552,465,28.4,100,0,23.4375,0,0.958,22.42896301
36.192,3.907342976,0,21.92583658,22.86142612,14.18986969,-0.809049042,465,28.4,100,0,23.4375,0,0.955,22.44865615
36.292,3.907303108,0,21.93573607,22.85153784,14.1736862,-0.856866948,465,28.4,100,0,23.4375,0,0.955,22.45259468
36.392,3.907263241,0,21.92583658,22.86142612,14.13484582,-0.87280625,465,28.4,100,0,23.4375,0,0.955,22.44865615
36.492,3.907303108,0,21.92583658,22.86142612,14.17692289,-0.880775901,465,28.4,100,0,23.4375,0,0.955,22.44471759
36.592,3.907303108,0,21.91593701,22.86142612,14.1639761,-0.964457236,465,28.4,100,0,23.4375,0,0.955,22.43684037
36.692,3.907303108,0,21.91593701,22.86142612,14.20605318,-0.801079391,465,28.4,100,0,23.4375,0,0.955,22.42896301
36.792,3.907223373,0,21.94563548,22.87131432,14.1704495,-0.809049042,465,28.4,100,0,23.4375,0,0.955,22.43290171
36.892,3.907303108,0,21.8961376,22.83176101,14.18339629,-0.765215962,465,28.4,100,0,23.4375,0,0.955,22.43684037
36.992,3.907303108,0,21.91593701,22.86142612,14.18663299,-0.840927646,465,28.4,100,0,23.4375,0,0.955,22.43684037
37.092,3.907382844,0,21.93573607,22.89109045,14.1736862,-0.757246311,465,28.4,100,0,23.4375,0,0.955,22.44077899
37.192,3.907263241,0,21.92583658,22.87131432,14.21252657,-0.856866948,465,28.4,100,0,23.4375,0,0.955,22.43684037
37.292,3.907382844,0,21.8961376,22.87131432,14.18339629,-0.805064217,465,28.4,100,0,23.4375,0,0.969,22.42896301
37.392,3.907263241,0,21.94563548,22.87131432,14.13808252,-0.781155264,465,28.4,100,0,23.4375,0,0.969,22.42108553
37.492,3.907303108,0,21.94563548,22.85153784,14.19634308,-0.824988344,465,28.4,100,0,23.4375,0,0.969,22.43290171
37.592,3.907382844,0,21.8961376,22.87131432,14.15102931,-0.856866948,465,28.4,100,0,23.4375,0,0.969,22.44471759
37.692,3.907382844,0,21.92583658,22.87131432,14.15102931,-0.813033868,465,28.4,100,0,23.4375,0,0.969,22.44471759
37.792,3.907342976,0,21.8961376,22.89109045,14.19310638,-0.91663933,465,28.4,100,0,23.4375,0,0.969,22.43684037
37.892,3.907263241,0,21.8961376,22.86142612,14.1672128,-0.813033868,465,28.4,100,0,23.4375,0,0.969,22.44865615
37.992,3.907263241,0,21.91593701,22.86142612,14.18986969,-0.864836599,465,28.4,100,0,23.4375,0,0.969,22.44077899
38.092,3.907263241,0,21.94563548,22.86142612,14.1672128,-0.856866948,465,28.4,100,0,23.4375,0,0.969,22.42502429
38.192,3.907263241,0,21.91593701,22.86142612,14.18015959,-0.868821425,465,28.4,100,0,23.4375,0,0.969,22.42896301
38.292,3.907303108,0,21.90603734,22.87131432,14.1607394,-0.809049042,465,28.4,100,0,23.4375,0,0.969,22.43290171
38.392,3.907263241,0,21.8961376,22.87131432,14.1704495,-0.836942821,465,28.4,100,0,23.4375,0,0.971,22.42108553
38.492,3.907183505,0,21.94563548,22.87131432,14.1704495,-0.992351014,465,28.4,100,0,23.4375,0,0.971,22.43684037
38.592,3.907342976,0,21.90603734,22.86142612,14.20281648,-0.856866948,465,28.4,100,0,23.4375,0,0.971,22.43290171
38.692,3.907342976,0,21.91593701,22.86142612,14.14779261,-0.805064217,463,28.4,100,0,23.4375,0,0.971,22.43290171
38.792,3.907263241,0,21.90603734,22.87131432,14.14455592,-0.836942821,463,28.4,100,0,23.4375,0,0.971,22.43290171
38.892,3.907263241,0,21.8961376,22.86142612,14.1607394,-0.777170439,463,28.4,100,0,23.4375,0,0.971,22.44471759
38.992,3.907223373,0,21.90603734,22.85153784,14.15750271,-0.832957995,463,28.4,100,0,23.4375,0,0.971,22.44077899
39.092,3.907342976,0,21.8961376,22.86142612,14.21576327,-0.797094566,463,28.4,100,0,23.4375,0,0.971,22.44077899
39.192,3.907303108,0,21.8961376,22.87131432,14.14455592,-0.809049042,463,28.4,100,0,23.4375,0,0.971,22.43684037
39.292,3.907263241,0,21.8961376,22.87131432,14.1672128,-0.856866948,463,28.4,100,0,23.4375,0,0.971,22.43290171
39.392,3.907342976,0,21.8961376,22.83176101,14.17692289,-0.840927646,458,28.4,100,0,23.4375,0,0.971,22.42502429
39.492,3.907303108,0,21.8961376,22.85153784,14.17692289,-0.848897297,458,28.4,100,0,23.4375,0,0.972,22.42502429
39.592,3.907263241,0,21.88623776,22.86142612,14.1639761,-0.793109741,458,28.4,100,0,23.4375,0,0.972,22.43290171
39.692,3.907342976,0,21.90603734,22.85153784,14.18015959,-0.928593807,458,28.4,100,0,23.4375,0,0.972,22.45653317
39.792,3.907303108,0,21.90603734,22.86142612,14.17692289,-0.82897317,458,28.4,100,0,23.4375,0,0.972,22.44077899
39.892,3.907263241,0,21.90603734,22.90097839,14.13484582,-0.95250276,458,28.4,100,0,23.4375,0,0.972,22.43684037
39.992,3.907342976,0,21.8961376,22.87131432,14.12189903,-0.824988344,458,28.4,100,0,23.4375,0,0.972,22.43290171
40.092,3.907263241,0,21.8961376,22.87131432,14.22871006,-0.836942821,458,28.4,100,0,23.4375,0,0.972,22.43684037
40.192,3.907263241,0,21.8961376,22.86142612,14.1639761,-0.900700028,458,28.4,100,0,23.4375,0,0.972,22.42896301
40.292,3.907263241,0,21.88623776,22.87131432,14.14455592,-0.888745552,458,28.4,100,0,23.4375,0,0.972,22.44077899
40.392,3.907342976,0,21.8961376,22.85153784,14.15426601,-0.892730377,458,28.4,100,0,23.4375,0,0.972,22.43290171
40.492,3.907342976,0,21.87633784,22.86142612,14.18339629,-0.78514009,458,28.4,100,0,23.4375,0,0.972,22.42896301
40.592,3.907303108,0,21.8961376,22.86142612,14.1736862,-0.793109741,458,28.4,100,0,23.4375,0,0.973,22.44471759
40.692,3.907303108,0,21.8961376,22.85153784,14.1736862,-0.944533109,458,28.4,100,0,23.4375,0,0.973,22.45259468
40.792,3.907263241,0,21.87633784,22.87131432,14.1736862,-0.817018693,454,28.4,100,0,23.4375,0,0.973,22.44077899
40.892,3.907303108,0,21.88623776,22.81198383,14.12189903,-0.840927646,454,28.4,100,0,23.4375,0,0.973,22.41714674
40.992,3.907342976,0,21.8961376,22.85153784,14.1704495,-0.932578632,454,28.4,100,0,23.4375,0,0.973,22.44471759
41.092,3.907263241,0,21.8961376,22.85153784,14.18663299,-0.892730377,454,28.4,100,0,23.4375,0,0.973,22.44077899
41.192,3.907263241,0,21.87633784,22.87131432,14.1607394,-0.777170439,454,28.4,100,0,23.4375,0,0.973,22.43290171
41.292,3.907382844,0,21.88623776,22.85153784,14.15102931,-0.777170439,454,28.4,100,0,23.4375,0,0.973,22.42896301
41.392,3.907342976,0,21.87633784,22.83176101,14.1704495,-0.948517934,454,28.4,100,0,23.4375,0,0.973,22.43684037
41.492,3.907303108,0,21.85653774,22.85153784,14.1639761,-0.848897297,455,28.4,100,0,23.4375,0,0.973,22.42896301
41.592,3.907223373,0,21.87633784,22.84164947,14.13484582,-0.821003519,455,28.4,100,0,23.4375,0,0.973,22.42108553
41.692,3.907342976,0,21.86643783,22.85153784,14.1607394,-0.904684854,455,28.4,100,0,23.4375,0,0.974,22.42502429
41.792,3.907263241,0,21.85653774,22.85153784,14.14779261,-0.777170439,455,28.4,100,0,23.4375,0,0.974,22.43684037
41.892,3.907303108,0,21.86643783,22.84164947,14.13160912,-0.912654505,455,28.4,100,0,23.4375,0,0.974,22.44077899
41.992,3.907263241,0,21.88623776,22.86142612,14.15102931,-0.876791076,455,28.4,100,0,23.4375,0,0.974,22.44865615
42.092,3.907263241,0,21.85653774,22.84164947,14.1639761,-0.773185613,455,28.4,100,0,23.4375,0,0.974,22.43290171
42.192,3.907382844,0,21.86643783,22.84164947,14.1704495,-0.836942821,456,28.4,100,0,23.4375,0,0.974,22.43290171
42.292,3.907263241,0,21.87633784,22.83176101,14.13484582,-0.860851774,456,28.4,100,0,23.4375,0,0.974,22.42502429
42.392,3.907263241,0,21.87633784,22.85153784,14.20605318,-0.984381363,456,28.4,100,0,23.4375,0,0.974,22.43290171
42.492,3.907422712,0,21.87633784,22.85153784,14.1672128,-0.844912472,456,28.4,100,0,23.4375,0,0.974,22.43684037
42.592,3.907382844,0,21.85653774,22.83176101,14.17692289,-0.864836599,456,28.4,100,0,23.4375,0,0.974,22.43290171
42.692,3.907303108,0,21.85653774,22.85153784,14.1736862,-0.904684854,456,28.4,100,0,23.4375,0,0.974,22.42896301
42.792,3.907382844,0,21.87633784,22.86142612,14.18663299,-0.813033868,456,28.4,100,0,23.4375,0,0.972,22.43290171
42.892,3.907303108,0,21.85653774,22.82187246,14.1639761,-0.82897317,456,28.4,100,0,23.4375,0,0.972,22.42502429
42.992,3.907263241,0,21.87633784,22.83176101,14.19310638,-0.789124915,456,28.4,100,0,23.4375,0,0.972,22.42896301
43.092,3.907263241,0,21.86643783,22.85153784,14.11866233,-0.733337358,456,28.4,100,0,23.4375,0,0.972,22.43684037
43.192,3.907263241,0,21.84663756,22.83176101,14.17692289,-0.87280625,456,28.4,100,0,23.4375,0,0.972,22.42502429
43.292,3.907303108,0,21.8367373,22.85153784,14.11542563,-0.817018693,456,28.4,100,0,23.4375,0,0.972,22.42896301
43.392,3.907342976,0,21.8367373,22.85153784,14.18015959,-0.721382882,456,28.4,100,0,23.4375,0,0.972,22.43290171
43.492,3.907342976,0,21.85653774,22.81198383,14.1639761,-0.91663933,456,28.4,100,0,23.4375,0,0.972,22.43684037
43.592,3.907223373,0,21.85653774,22.83176101,14.1704495,-0.848897297,456,28.4,100,0,23.4375,0,0.972,22.43684037
